Protein	S.cerevisiae	A.fumigatus	C.neoformans	C.parapsilosis	F.graminearum	S.bayanus	L.kluyveri	S.mikatae	S.paradoxus	M.oryzae	N.crassa	S.pombe	A.nidulans	C.glabrata	C.albicans	N.castellii	N.discreta	N.tetrasperma	S.kudriavzevii
NP_013389.1	0.396766314838	0.16511939681600002	NA	0.127850692632	0.133012027389	0.27840765032299997	0.409641183147	0.35174342026699995	0.3890457424	0.37084083429399994	0.19887513253	0.5089188567580001	-0.09274717192839999	-0.522902627745	-0.11536595640000001	-0.0894590040546	-0.0174552277821	0.373725808808	0.0554361164486
NP_012352.2	0.747341095291	0.33845859358499997	NA	0.152226622748	0.432323293192	0.758709880747	0.363690219902	0.8224273856730001	0.590537583196	0.6325238188319999	0.11331105162699999	0.00342864613991	-0.281385194318	-0.608084050511	0.019214521578	0.8375302325139999	0.35084802338699994	0.589830056387	0.848937459145
NP_013412.1	-0.149390552771	-0.24662362990699999	-0.364361550356	-0.226360189428	0.292898079701	-0.347364127401	-0.239536069266	-0.365952072016	-0.33602278258100005	-0.22230818232900001	0.28374481540999996	0.0683810958777	0.18595443813	-0.044965209423599994	0.212633153022	0.0142146691509	-0.110283854431	0.0365184819922	-0.532277532548
NP_014117.1	-0.527698029081	NA	NA	0.127472425068	0.41621948369999995	0.240547079771	0.00647431619687	-0.218309887777	-0.07980542035910002	0.0317891550823	-0.569536597627	NA	NA	NA	0.0786612085042	-0.0474739561426	-0.032670073675	-0.637557696324	0.134236678794
NP_013322.1	0.815312990397	NA	NA	-0.152768504909	0.998950225995	0.7954144619850001	0.76242777492	0.43896208937200004	0.45948439505099997	0.0248614446568	0.295194660303	NA	NA	0.0580587858694	0.328185806987	0.394631447048	0.945910834464	0.672919122083	0.455458555908
NP_012523.2	0.426740707174	NA	NA	-0.48239877842	0.324445988386	0.505739081521	0.716505158956	0.247030008345	0.49821426159599996	0.871125378294	0.169924697662	0.622542163199	NA	0.348338207246	-0.0101703816705	0.435878438121	0.709876497229	0.589888270496	0.451704209327
NP_014187.1	-0.0350001293324	0.574233680051	0.330483104448	-0.583344119217	0.562018219349	-0.137918656728	-0.299564896229	-0.05563731435719999	-0.248408736672	0.611110027188	0.643429987838	-0.637492057603	0.424014152032	0.252899909198	0.77458739001	-0.252436143871	0.107633640714	0.7116540569959999	-0.246069591749
NP_015116.1	-0.051029661109100004	NA	NA	NA	NA	-0.195922350711	-0.416766671076	-0.570354871152	-0.622471871725	NA	NA	NA	NA	-2.1477661493999998	NA	-0.038111577806599996	NA	NA	-0.475075115836
NP_010409.3	-1.0249870038200002	NA	NA	NA	NA	-1.5048985290399999	-0.804007674425	-0.08453870829520001	0.297264097487	NA	NA	NA	NA	NA	NA	-3.73096984875	NA	NA	-0.968233643109
NP_011020.3	1.0396575555	1.5454786121200002	1.4803202597	1.1238949564	1.33163552729	0.9539633780329999	1.1793368611	1.2462258608	0.965204364813	1.52954742399	1.57852506171	0.7393693151540001	1.1505819990200001	1.31837736838	1.29501420592	1.0507617255	1.44603548097	NA	0.876935612694
NP_014968.1	0.745645329558	NA	0.8686038217200001	0.49740559171000004	0.46280552379600004	0.129361631664	0.504932926585	0.6043872913889999	0.525011997882	0.525622776707	-0.0837903747453	0.179355767263	0.747451890811	1.3130176189700002	0.808714792982	0.545762301628	0.609068382418	0.329886737303	0.483739739552
NP_012533.1	0.914185294476	1.5389228235699999	1.42782628315	1.18995213162	1.50272485534	1.2798305568100001	1.24451225031	1.48372754623	1.1733578334700001	1.9187719983700002	1.69251298098	1.0755673413299998	1.16508316953	1.54512526601	1.20222186316	1.10936632404	1.33164954719	1.8729536014400003	1.40285730469
NP_009530.1	-0.457663378889	-0.22949013799899998	0.203754264338	-1.32754227595	0.192079150414	-0.120317224209	-0.31530444655	-0.6935881714040001	-0.602031978141	0.38268196684100003	-0.5234348731239999	-0.37337031116499997	0.0442176537306	-0.44437216122699996	-0.684862204735	-0.07496797810710001	-0.00218992749113	0.44274034623	-0.229975328633
NP_009617.3	0.22265322316599997	-0.332740589394	NA	0.16021831365800002	0.343676774423	0.16328711684	-0.0491966104581	0.365809910608	0.714224874321	0.126447700932	0.334424642149	0.21091034753199997	-0.0728977357966	-0.968582991046	-0.024514542447099996	0.208870567959	-0.22973081239	-0.376509575008	0.168237532341
NP_011824.1	0.25255678356999994	-0.854962395388	0.40920076466300004	0.15689114314400002	-0.160846363144	0.424611225692	0.45981447718	0.0228857440129	0.479708718708	0.120840080229	-0.6933287402410001	-0.140912875116	-0.150686019921	-0.057479865055599995	-0.13304682786900002	0.133564582703	-0.17823266186099998	-0.430567797425	0.402154358896
NP_010681.1	-0.493416782915	0.28797690474300003	0.10499123907999999	-0.315221805813	0.376460679741	-0.468137354243	-0.645313035468	-0.607268662091	-0.6044434606069999	-0.131333440456	-0.718275961372	-0.07443790263710001	0.38830974904700005	-0.0022289231800700004	-0.9575479211460001	-0.273831849039	-0.50177006956	-0.389290488244	-0.172774936913
NP_013776.1	0.130702608378	NA	NA	0.465248821976	NA	0.08943417526789998	0.166515389545	0.20561105833700002	0.107368612912	NA	NA	NA	NA	0.400115762985	-0.307100102874	-0.474103364845	NA	NA	0.0761674461826
NP_013206.1	-0.333558755668	-0.499718116157	-0.0274625427355	-0.8079662842730001	0.540615911391	-0.123270238034	-0.125096586534	0.11777318322000001	0.274124372461	0.308282318349	-0.148946805751	-0.621184114216	0.040353594995699994	-0.845556932353	0.22318178978	-0.24320908350200002	-0.265933452177	-0.7499963943160001	-0.368907191936
NP_010975.3	1.44507725748	0.622258281191	1.36210918217	1.04896521306	0.918999892657	1.1317074081899998	1.36820046351	1.6863034437200002	1.51183225643	0.764215932805	0.300448243136	1.66686765487	0.545590652001	0.104434716642	0.414980767534	0.9102268643420001	0.546934740866	0.859909694208	1.30175951355
NP_013459.1	1.9849085609200001	2.5672167253400002	2.35344291112	1.46877779341	0.7977964392110001	2.2381791648	2.32324325302	2.0367605484999998	2.15383010911	1.0221941272	0.74596630567	2.2238240742	1.9741149891599998	1.38221300697	1.62247672572	1.49220835189	1.08239949972	1.85148206146	2.34031616027
NP_014930.1	-0.015519698976499999	-0.5634815646729999	0.0533284212026	0.0650762496903	0.333849528894	-0.0486795227788	0.205379379135	-0.0801670980058	-0.14769905448100001	0.217803637624	0.375822403655	1.05360824285	-0.20039904688000001	-1.24604079876	0.212085038464	-0.014647349158700002	-0.356641300753	-0.0829807866857	-0.0406505074752
NP_011277.1	-0.46844242969	0.7774745649950001	0.11924168702	-0.427024172985	1.07033716795	-0.0435039488081	-0.53725488332	-0.303511992445	0.009544372758379998	1.16792310456	1.01050925605	-0.38173639833899997	0.9229832578820001	0.39108459861100003	-0.0361237240385	-0.172235055009	1.33203446296	1.3097751601799998	-0.348699653811
NP_012168.3	0.27423671633	NA	NA	0.699576331577	NA	-0.142356238039	0.62315868475	0.103014112636	0.19989884696	NA	NA	NA	NA	1.4663758462099998	0.32366024035	-0.0167412086195	NA	NA	0.542402698821
NP_013528.1	-0.847307090711	NA	NA	NA	NA	-0.8422221429119999	-0.743926749037	-0.9123847539040001	-1.1236557237	NA	NA	NA	NA	-0.6990306741079999	-0.631471091275	-0.65105761084	NA	NA	-0.785343012582
NP_013702.1	0.284135667359	NA	NA	NA	NA	-0.226314325372	0.00316924219671	-0.245234840265	-0.443608876779	NA	NA	NA	NA	0.506691625438	NA	0.12263269409600001	NA	NA	0.0746052780753
NP_013485.1	-0.44195950610299994	NA	NA	NA	NA	-0.679076974014	-0.713745887948	-0.614156961244	-0.9235616868600001	NA	NA	NA	NA	-0.8712771556569999	NA	-0.792783978263	NA	NA	-0.416203431656
NP_011440.1	-0.908724314731	NA	NA	NA	NA	-0.298448441332	-0.642180520431	-0.557531092856	-0.8531549127249999	NA	NA	NA	NA	0.177030273824	NA	-0.7549601186849999	NA	NA	-0.336540448883
NP_013886.1	-0.5229255442149999	NA	NA	NA	NA	-0.7850314336759999	-1.080046725	-0.8408047565090001	-1.22957800026	NA	NA	NA	NA	0.04361405655230001	NA	-0.41092169948	NA	NA	-0.693496145068
NP_010808.3	-0.45679886711199996	NA	NA	NA	NA	-0.6811242152060001	-0.93867849253	-0.977183049962	-0.55507224426	NA	NA	NA	NA	-0.40707700358000004	NA	-0.5899819245719999	NA	NA	-0.674199130892
NP_013562.3	-0.4836094423100001	NA	NA	NA	NA	-0.548190110084	-0.692849001353	-0.914818769834	-0.8466249218619999	NA	NA	NA	NA	-0.21860576908000004	NA	-0.634131676525	NA	NA	-0.68195506218
NP_015068.1	-0.5860148548899999	NA	NA	NA	NA	-0.37329194201399996	-0.702055819569	-1.1216469467499999	-0.675530198172	NA	NA	NA	NA	-0.531144477018	NA	-0.707874258037	NA	NA	-0.668494953593
NP_010341.3	0.8997178666069999	NA	NA	NA	NA	0.89886045412	0.667644017636	0.641734075015	0.644457616845	NA	NA	NA	NA	0.880820925676	NA	0.7066442295759999	NA	NA	0.816913997595
NP_010505.3	-0.23665714417599998	NA	NA	NA	NA	-0.353508179656	-0.682772743441	-0.158592346329	-0.360002587431	NA	NA	NA	NA	-0.8909923626039999	NA	-0.19138976550700001	NA	NA	-0.575258750528
NP_010504.1	-2.2147391437599997	NA	NA	NA	NA	-2.01319461427	-0.422803955833	-0.545457749575	-2.26957344123	NA	NA	NA	NA	-3.0006574889599995	NA	-1.92795414372	NA	NA	-2.61960981834
NP_012763.1	-0.545836844241	NA	NA	NA	NA	-0.29284557633200003	-0.0940685894194	0.55425492788	0.429533964876	NA	NA	NA	NA	-0.275026755579	NA	-0.832646111618	NA	NA	0.223950366786
NP_014598.1	-0.44852817356299995	NA	NA	NA	NA	-0.5842382789230001	-0.252136518495	-0.04091318327730001	-0.20033788824499998	NA	NA	NA	NA	0.246029650859	NA	-0.581210204296	NA	NA	-0.0215979892364
NP_014600.1	-0.0337334121723	NA	NA	NA	NA	0.135904958168	-0.0235167658408	0.198902226743	0.0029562028584	NA	NA	NA	NA	-0.0761980145173	NA	-0.523708920681	NA	NA	0.229447741486
NP_014606.1	-0.293222091356	NA	NA	NA	NA	-0.277774511735	-2.40030529393	-0.292191764498	-0.129811994448	NA	NA	NA	NA	-1.2548212017	NA	-0.09696922210789999	NA	NA	-0.0630265152
NP_013153.1	0.19749389696699998	NA	NA	NA	NA	0.188397746441	0.143576656948	0.6830777392899999	0.412687854963	NA	NA	NA	NA	-0.221594020433	NA	-0.014200119531100001	NA	NA	0.174716857966
NP_116663.1	-0.35652582770499996	NA	NA	NA	NA	0.060780574687599995	-0.802093302901	0.09507370637660001	-0.05484571358580001	NA	NA	NA	NA	-0.280333367834	NA	-0.5208402202619999	NA	NA	-0.638106718003
NP_010891.1	-0.668327842901	-2.3283644626599997	NA	NA	0.6272029255039999	-1.8689997451	-0.724269403768	-2.41400933128	-1.79946197468	NA	0.285168720612	NA	-0.424474778101	-2.12430949243	-2.60376356672	-1.37730346978	-0.0726808031376	0.104941206425	-1.44030351109
NP_012806.1	-0.103595821646	0.305667948904	-0.635419394269	-0.325915615884	0.821246717471	0.139261483316	0.146022226449	-0.31267748347	-0.113568383965	0.5373429319699999	0.38878356645499995	-0.0476497847011	0.0370721346944	-0.23509648225299998	0.141018815508	-0.181515207101	-0.116779869721	0.272989912382	-0.548809300001
NP_011422.1	-0.771976912923	-0.00014568610750100003	-0.105781429143	-0.538751136215	-0.3544883646	-0.579112785129	-1.1532097624	-1.02617636766	-1.25194821889	-0.370143274295	-0.7325838270389999	-0.597412503296	-0.22480160457899998	-0.770259102484	-0.41033224991899997	-0.9425300497779999	-0.7356053188609999	-0.575005225862	-0.409950990206
NP_010487.3	0.294265799639	0.377582406936	0.752622742156	0.48827718387100005	0.6475529321360001	-0.0792661665665	0.187606038313	-0.39997214854400004	-0.277810127714	0.9226876290189999	-0.669590773764	0.278584688565	0.46416203813699997	0.7546524356640001	-0.109871903579	0.0475870437661	0.342091244335	1.0620792273000002	-0.108562726286
NP_010515.3	-0.42368871060099994	NA	-0.191021125779	NA	0.537737765438	-0.441654850199	-0.70681764608	-0.330299363268	-0.366521158323	0.158347262531	0.213897400986	NA	NA	0.021450737737500003	NA	-0.8082526389470001	0.25982263089	0.290465986565	-0.454413617517
NP_013597.1	0.97549607684	1.48034724993	1.3432528541799997	1.18652616627	0.534992854886	0.603282954737	1.08105854809	0.749577904233	0.9914720496070001	0.39727127384099997	0.294455814021	0.685815541022	0.916711773972	0.563279697281	0.09317590715639999	0.399105638929	0.190582111329	0.64886707201	0.839451339481
NP_010609.1	1.3954147519	NA	1.95776833226	2.0252683195200003	1.7848453114200002	1.51952797111	1.90452108044	0.9750822966380001	0.9870292432179999	1.5692682975	1.38535636959	1.81341736431	1.5108987684	1.85734196242	1.16126552139	1.6556496118900002	1.30761676355	1.1746151170799999	1.26103388323
NP_013629.1	1.75754176406	2.6264905520400004	2.69233441286	2.45577675818	2.24485834518	1.8664849634099998	2.54692376027	1.8045141511900002	1.5608140977	2.8864934828299997	2.5945372063599996	1.29381772924	2.0671256214500002	2.9950561076700004	1.14276143287	1.0617949857100002	2.05922282585	1.9715796424	1.73564239268
NP_014755.1	-0.194511106682	-0.201434331154	-0.017073940929399997	-0.64430314031	0.206556850773	-0.182600530766	0.187703658432	-0.583030377254	-0.193599575341	0.309936437838	0.214888547835	-0.220567112112	0.028787742997599997	-0.809154390432	-0.369747641189	0.0197234895463	-0.238030126433	0.264750704426	-0.0753688034017
NP_015282.1	0.041245718338199996	-0.908481650701	0.351276223596	-0.382050696258	-0.05638743313019999	0.6491542641570001	0.329082059814	-0.15060971861	0.252021268089	-0.180278315552	-0.241522497602	-0.11121953989700001	-0.550701742923	-0.414251392512	0.275543741899	0.478880603033	-0.30837368835	-0.44648326888800005	0.254151313023
NP_012709.1	-0.0115360062248	0.820409382614	0.26664182287	0.38963665480400006	0.462251900037	0.0417778384679	0.0198725892623	0.272543297097	-0.20675105907699998	0.30278733532200003	0.665141668833	-0.06684953083089999	0.558690344156	0.111367049484	-0.216399075083	0.0682390687753	0.24768940704599998	0.413076417374	0.147374525594
NP_012175.1	-0.122037003161	-0.683995532775	0.556776503672	-0.935007482682	-0.41427126624399996	0.539393978449	0.0924381533182	-0.34336366299500004	0.203102646936	0.06942001569299999	-0.794723285205	0.25315931720400003	-0.35765902160999996	-0.9681093004870001	0.0635322226348	0.321860145797	-0.69583532161	-0.5598078617109999	0.133980170471
NP_014297.3	-0.613249961289	-0.15492741582	-0.273857073218	-0.23581052412200001	0.104832293281	-0.321595196017	-0.891262993344	-0.818115809249	-0.710711352519	-0.136805930109	-0.771326576662	-0.27308551106600004	-0.058299525529199994	-0.923955006699	-0.582881964236	-0.259471648089	-0.679623981771	-0.203802817553	-0.382954331858
NP_012841.1	0.217888888734	-0.25744896320300004	0.413385309567	-0.406417930514	0.299104180464	0.0586934369334	0.209851291453	-0.040837631027	0.0816681638644	0.18194462499400002	0.0178372728797	0.749453709102	0.160593877303	-0.37469985397600003	0.661996064934	0.30065605293000003	-0.14790264042600001	-0.13795750968	-0.248675750964
NP_009790.3	-0.5817660407199999	-0.11496373905099999	-0.150216493117	0.26808992483000005	0.20567437015	-0.8175683129260001	-0.58507448268	-0.507524256102	-1.12354352181	-0.3303552159	-0.227703796928	0.730866786641	0.174348059464	0.190781534371	0.24132572834399998	-0.675529783927	-0.0263284168452	0.21858678559099998	-1.15500733829
NP_014994.3	-0.803656688045	NA	NA	-0.0422695278633	NA	-0.7183782006720001	-0.445876388463	-1.138706083	-0.893548061065	NA	NA	NA	NA	-0.652558104648	-0.5656184757280001	-0.725307044211	NA	NA	-0.594111544067
NP_012736.1	0.209308252438	NA	NA	0.135009454147	NA	0.475485133996	0.0631266115837	0.442368552464	0.259281930263	NA	NA	NA	NA	0.847847278673	-0.35176081317599994	-0.169511208118	NA	NA	0.139619398037
NP_013282.1	0.0260754487033	NA	NA	0.40901601704499996	NA	-0.200414800099	-1.32253836139	0.07330234220449999	0.126430058043	NA	NA	NA	NA	0.385586932214	0.314844538323	-0.346071696875	NA	NA	-0.293202913636
NP_013581.1	0.815077181501	NA	NA	0.11187687521400001	NA	0.79788416968	1.045639324	0.8694810223170001	0.532542552154	NA	NA	NA	NA	-0.48904931450000005	0.400785904371	1.0255111643	NA	NA	0.984651401461
NP_009753.3	0.296637472407	NA	NA	NA	NA	0.6063811908969999	-0.331478283502	0.0972122890028	0.267208978023	NA	NA	NA	NA	-0.8653246037360001	NA	-0.234095007973	NA	NA	0.485703190624
NP_014104.1	-0.6568836921500001	NA	NA	NA	NA	-0.380625540912	-0.528904486402	-0.43011048526	-0.5046588554070001	NA	NA	NA	NA	0.0688550657374	NA	-0.356194610123	NA	NA	-0.353737899802
NP_015286.1	-0.35742975445	NA	NA	NA	NA	-0.114111668011	-0.0278070441312	-0.142321367323	-0.337751496907	NA	NA	NA	NA	-1.1936730049	NA	-0.104738004622	NA	NA	-0.354599161924
NP_009975.1	0.423727805082	0.919203885175	NA	1.1068049504100002	1.11402880471	0.222160695894	1.13949592913	0.8361009393269999	0.741167545388	0.641717325727	0.613582655799	NA	0.902933388544	1.09740401866	0.755456234356	0.592062500627	0.705022678453	0.744432527308	0.937796568297
NP_015373.1	-0.257160525601	0.31697836636	-0.296728270433	-0.294915577068	-0.110165376763	-0.0734793100837	-0.782492442296	-0.136324004089	-0.0313287438638	-0.026774454726800002	-0.29154976408100003	-0.696156035827	-0.152244661335	-0.775698479168	0.0392618373504	-0.288921676485	-0.254284276164	-0.409984377631	-0.205340450112
NP_014271.3	-1.5147430016999999	NA	NA	0.0909359267735	0.345967963313	-3.1980202305799996	-1.21915824238	-1.55170341163	-1.3086311305299998	0.453484368733	-0.26580575199900003	-1.07029937054	-0.300671948757	-0.45004515458800004	-0.470054473802	-0.983628055241	-0.08496239006539999	0.00471590055492	-1.42946715433
NP_015404.1	-0.332780712989	0.888006885125	NA	0.17586687435400003	0.879375446838	-0.494058544292	-0.267002759544	-0.115145870592	-0.44516003394599996	-0.954775922957	0.419462983429	0.244797835795	0.841861572493	0.296581705286	0.6039292579259999	-0.04556336002880001	0.343397245613	0.555803722027	-0.0776818102355
NP_014315.1	0.683994080519	0.5517715121710001	NA	0.765227080293	0.934012992993	0.425397230518	0.153049653133	0.597216129563	0.576928990249	0.723459707487	0.8043885644230001	0.529666284622	0.538188999921	1.1194214493999999	0.101470657097	0.274218550066	0.586982753195	0.861708831196	0.307463432097
NP_010149.1	-0.0743546040157	0.152277612517	NA	-0.0466514242196	0.809421825477	-0.266589055044	-0.218257544328	-0.5199486577669999	-0.26102990494	0.150373085423	0.463759277658	NA	0.867878615704	0.20964834807399998	0.356067932114	-0.440737968719	0.18515178111400002	0.351307371988	-0.282437539386
NP_014749.1	-0.293113520717	NA	NA	NA	NA	-0.131667072626	-0.169492833998	0.0103679234356	-0.227541587624	NA	NA	NA	NA	NA	NA	-0.190909800707	NA	NA	0.133160258411
NP_010649.1	-0.46905277232799997	-0.8273621934990001	NA	-0.25467011691999997	0.22936484516199998	-0.34959978910499995	-0.676836727618	-0.606610351426	-0.491575936191	-0.103476539861	-0.23290273753199997	-0.57218380228	-0.404186715013	-1.2275268317	-1.2347713988299998	-0.699322156017	-0.34398122869900005	-1.37191938843	-0.220681271406
NP_015091.1	-0.332458838835	0.0630583250949	NA	0.0655546476768	0.025169030226199998	-0.450447540674	-0.294249412166	-0.406909028078	-0.577080789456	0.388112869204	-0.47467450834700003	-0.21664269636999997	0.376572886558	-0.0355957346429	-0.815230693275	-0.16138059001	-0.361141485796	0.43032853450099995	-0.611362319263
NP_013611.1	0.36093750961800003	0.11337095735500001	NA	-0.112379443945	0.840009844426	0.275632530799	0.0915911756795	-0.09379819354430001	-0.187903081928	0.677113286713	0.428160311695	0.46330966870800006	0.48102264973000003	0.641427824418	0.6884231991069999	-0.015564558574299999	0.5594207714	0.351625478199	-0.158470447502
NP_014275.3	-0.452372675528	-0.748384107638	-0.334668671871	-0.957124977176	-0.0302101919711	-0.0342401358366	-0.263321147975	0.24115167546900002	-0.11518467738299999	-0.612629523849	-0.7651598879379999	0.449666199227	-0.793909844445	-1.66978992856	-0.463223633046	-0.0768170501242	-0.565161133633	-0.41887880516900006	-0.213569653453
NP_010903.3	0.516935091511	0.7844226736390001	0.5987717643280001	0.627766110115	0.963195718634	0.718692997544	0.296810839878	0.37861048160300004	0.48869321806	0.90051976308	0.9178304162350001	-0.139427874598	0.8117864873109999	0.657371649073	0.556202331352	0.27141186464	0.7287662882610001	0.710243634454	0.613649460212
NP_012473.1	-0.050662496445500006	-0.21920490890500002	NA	-0.45294953885600003	0.166149313643	0.369699449639	-0.0150062490218	-0.292354091707	-0.276549628594	-0.0113909801101	-0.427976866937	-0.625458905203	0.112138276777	-0.41474682356200004	-0.8300398044990001	0.0539134862842	-0.661120054908	-0.0934541868472	-0.0275759546267
NP_015242.1	-0.22079250511	-0.628933923275	-0.11959613910700001	-0.362270553318	0.0753266601307	-0.273117897493	-0.162369055623	-0.545510829795	-0.485883346906	-0.00561984149319	-0.8317889959199999	0.06483836208480001	-0.234952184428	-0.569831587098	-0.0541767375476	-0.15182923679000002	-0.7201246960750001	-0.639596081719	-0.403173768598
NP_014772.1	-0.7289731284919999	-0.211126962286	-0.237414084964	-0.599103605831	0.10873119031600001	-0.08715090814160001	0.698591554898	-0.657553227718	-1.00665281949	0.026095052158400002	0.199096643357	-0.663247690719	0.0589616202666	NA	-0.286832954616	-0.595887764289	0.0436191052824	0.0600752259686	-0.51959231855
NP_010554.1	-0.17057357986299998	0.761841211215	NA	0.44604005982	0.467926139424	-0.336027425383	-0.391659980347	-0.17867787601399998	-0.315034707854	-0.08090321457789999	-0.5115032237899999	-0.345531750709	0.786390819253	-1.34661683437	-0.588507363294	0.0698201932147	NA	NA	-0.341047909488
NP_014551.1	-0.213680032517	-0.124934901152	-0.189098988823	-0.0148713280678	0.0242531210231	-0.0538313594278	-0.626975422023	-0.250137480306	-0.436695647141	-0.262438511022	-0.449924917575	-0.59820438735	-0.103975869335	-0.486083275725	-0.509715816566	-0.14052278678400001	-0.650815138486	0.15803096571699998	-0.169876745632
NP_009404.1	0.17560975892900002	0.528955208244	0.461900975914	-0.0163755757452	0.636280105271	0.00880253074715	0.2540886279	0.18841813420200001	0.05697039045940001	0.41978446276500003	-0.060160528844099996	0.307226192073	0.658034478587	-0.291369946346	0.35038277510300003	0.18060716297899998	0.318256944287	0.869343283096	-0.0806388085058
NP_014218.2	0.123584720451	0.680681261367	0.107305177132	-0.0721773827082	0.6111145222559999	0.10577567993699999	0.263850846804	0.0798760596467	0.14203270947799998	0.117812424121	0.26234881966999996	-0.0651822845615	0.519562797256	-0.012519858109200002	-0.0425585319135	0.0312482592538	0.303894217756	0.469711582447	-0.0563208541979
NP_013714.1	-0.049236821619400004	0.009228069264290002	0.131186152102	0.0810603875108	0.0966019288152	0.13863565579700002	-0.905592072088	-0.669860173646	-0.461309912972	-0.104281681029	-0.0579514149867	-0.49675092791000003	-0.27192798337499996	0.158126488418	-1.5634483889200002	0.09057701866830001	-0.7300155353159999	0.124457963299	-0.0756180846648
NP_012746.1	0.552667676213	0.794323046753	NA	0.025088030039599998	0.46184575542499995	-0.314827320157	-0.338205430079	0.256408780508	0.26992635906999995	0.269319974436	0.588984580731	-0.34291450204499996	-0.0658108888875	0.363065206462	-0.431212374446	0.502784555086	0.24386563231400002	0.44983236174999996	0.19807616074
NP_009398.1	2.58975198222	2.06380066595	2.73048103652	2.03957532715	1.7629937290900002	2.31064470551	2.70988949143	3.0280260437599997	2.53296159188	2.3320415731	2.52609807334	2.7805871003400005	1.80428433268	1.35254842067	1.8645314229400003	2.69870520162	2.06061743726	2.04112660869	2.20957852214
NP_013271.1	0.389544352755	0.852865292037	1.03474794467	0.8225919654780001	1.3008109479	0.125067844945	0.419965528728	0.234261486005	0.265806796567	1.56171790665	1.1163056084799998	0.597468919173	0.914710399965	1.52428018073	0.77281481012	0.217400106275	1.20375801214	1.1047586425799998	0.120568431289
NP_010661.3	0.8992351498019999	1.09812417685	1.61870863342	0.695827391811	1.6689027229299997	0.6171105873380001	0.774017361008	0.0756502580948	0.609408099374	1.79762044563	1.3404028704100002	0.39374180955	1.22624851776	0.586227655714	0.917988009736	0.5561744234699999	1.12117903842	1.52139037277	0.442700153031
NP_014247.1	-0.142453888866	NA	NA	0.178443982636	NA	-0.196029325457	-0.531501071343	-0.353838858286	-0.07170495183230001	NA	NA	NA	NA	-0.0326770617449	0.278053836887	-0.265849797628	NA	NA	-0.285790880118
NP_013593.1	-0.416560807761	NA	NA	-0.24225203181999996	NA	-0.153861201098	-0.524870668757	-0.34946149377999997	-0.37844860214299997	NA	NA	NA	NA	-0.600837584563	-0.7538735315530001	-0.296260579338	NA	NA	-0.328183035034
NP_015380.1	-0.569324982408	-0.05108187928209999	-0.48939171202799997	-0.0877883216247	0.144331628614	-0.22616954313	-0.643980257052	-0.467262214304	-0.530533168908	0.286487997249	0.25521554918	-0.385040377827	-0.0650296008868	0.225537154787	-0.222259874986	-0.23045741417100002	0.201034816772	0.184776061573	-0.347866653772
NP_009399.2	-0.6100557306809999	0.0376866753306	-0.399722291452	-0.690371186738	0.0693174473754	-0.329146612194	-0.814413723461	-0.401061307888	-0.647613911261	-0.183527364298	-0.134673718661	-0.33890141316600003	-0.11578722005000001	-0.497366649763	-0.941848666984	-0.35640905604	-0.399602893554	-0.28952839785	-0.364253228682
NP_012431.1	0.74888961078	0.7818391277869999	1.06352910594	1.2934702836299998	0.742315170649	0.737143848504	0.85722352611	0.769340013768	0.772488461398	0.21590044280999998	0.220072525065	0.533953182838	1.04089620804	1.0355238412	0.680163370529	0.8495512021520001	0.466660892042	0.395440015567	0.911985883846
NP_011323.3	-2.65127347845	NA	-0.589279371719	-0.412858765052	NA	-2.75967344426	-0.668925949922	-0.561984056089	-0.477794306406	NA	NA	NA	NA	-2.6173096451099997	-1.35104938921	-3.64419569501	NA	NA	-0.61405410968
NP_014587.1	-0.418191925514	0.24644758993000002	NA	-0.15267418906400002	NA	-0.20452158418900002	-0.541434154698	-0.176472319898	-0.6356464889010001	NA	NA	-0.5165830677709999	0.414032128822	0.315201692575	0.280095480803	-0.173475398207	NA	NA	-0.235605993072
NP_015218.1	-0.33944252056	0.135362272737	0.19712969344200001	0.0201270171305	0.554905292959	-0.34518268068999997	-0.132519474187	-0.36051347909500003	-0.595613710133	0.307326633091	-0.0579936396571	-0.16747930734799998	0.368627095744	0.48085858483099997	-0.323926112955	-0.0184321357017	0.00304678059456	-0.356631704622	-0.463333879609
NP_014792.4	-0.209289076961	0.0900163964832	NA	-0.813237837059	0.6891352925650001	-0.9960565221529999	-0.320269796685	-0.34668880827299997	-0.36176455206299996	0.644944623004	0.10526851915799999	-0.282628122632	0.632031541762	-0.34644607913099995	-0.7985575811750001	-0.04451116383190001	0.15308623416	0.27683959339200004	-0.203208302912
NP_012772.1	1.05643486891	1.5804076311500002	1.63627006769	1.35855853717	0.864302903986	0.8096721786159999	1.78480628958	1.22283120455	1.46646327928	0.75617933487	1.1075505352700001	NA	0.837299099114	1.91473478998	1.15205258737	0.0027049963159899997	1.27225863449	0.8667368395399999	0.322771203689
NP_013364.1	2.32624499865	1.39708075957	1.7688382049200002	1.8237416614099997	2.2112937647299997	2.44916301663	1.91277014693	1.66426789297	1.69569023	2.86885398723	2.18767589092	NA	1.68389802961	2.07969403344	1.9310909313599998	1.60162173019	1.9612011261200002	2.1153757568900002	2.17375337438
NP_011914.1	-1.4590071924099999	0.1126278485	NA	NA	-0.6310639561020001	-0.6990869814339999	-0.77055692023	-0.36127592604900005	-1.31979803664	0.58680941723	-0.219949055429	NA	0.834579209901	-1.56895206053	-0.252841968887	0.362511526684	0.0724330963156	-1.1995792026	-0.907979925875
